plugin,timestamp,processing_latency_ms,e2e_latency_ms,t_start,t_end
UVC_Source,783361.814715,19.968737033195794,1787643586295.4707,783361.863354312,783361.883323049
UVC_Source,783361.893645596,9.655285975895822,1787643586226.8652,783361.883986515,783361.893641801
UVC_Source,783361.848225,24.697153945453465,1787643586298.0454,783361.894709639,783361.919406793
UVC_Source,783361.929679551,9.78167005814612,1787643586226.8655,783361.919892974,783361.929674644
UVC_Source,783361.881735,20.16363595612347,1787643586296.5771,783361.931284348,783361.951447984
UVC_Source,783361.961783433,9.793592034839094,1787643586226.866,783361.951985548,783361.96177914
UVC_Source,783361.915246,20.38555301260203,1787643586295.0464,783361.963042633,783361.983428186
UVC_Source,783361.993620927,9.598191943950951,1787643586226.8652,783361.984018516,783361.993616708
UVC_Source,783361.948756,24.748441064730287,1787643586297.5264,783361.994669745,783362.019418186
UVC_Source,783362.0311655,9.645755984820426,1787643586226.865,783362.021514968,783362.031160724
UVC_Source,783361.982267,19.11148801445961,1787643586295.963,783362.032255375,783362.051366863
UVC_Source,783362.063897528,8.705690037459135,1787643586226.8616,783362.05519057,783362.06389626
UVC_Source,783362.015777,23.058751947246492,1787643586298.6733,783362.064525953,783362.087584705
UVC_Source,783362.099683858,9.927778970450163,1787643586226.8674,783362.089750609,783362.099678388
UVC_Source,783362.049287,18.318927963264287,1787643586296.9578,783362.101062993,783362.119381921
UVC_Source,783362.130762317,9.8037279676646,1787643586226.8652,783362.120954201,783362.130757929
UVC_Source,783362.082798,19.01477703358978,1787643586295.4065,783362.132327275,783362.151342052
UVC_Source,783362.162827985,9.681502007879317,1787643586226.8647,783362.153142789,783362.162824291
UVC_Source,783362.116308,23.063540924340487,1787643586297.9097,783362.164291611,783362.187355152
UVC_Source,783362.198926095,9.670224040746689,1787643586226.8643,783362.189252184,783362.198922408
UVC_Source,783362.149819,19.318126956932247,1787643586296.4111,783362.200046686,783362.219364813
UVC_Source,783362.230875076,9.516036952845752,1787643586226.8633,783362.221355894,783362.230871931
UVC_Source,783362.183329,19.432749948464334,1787643586294.905,783362.231937584,783362.251370334
UVC_Source,783362.262914438,9.736522915773094,1787643586226.864,783362.25317467,783362.262911193
UVC_Source,783362.216839,23.264880059286952,1787643586297.3567,783362.264068128,783362.287333008
UVC_Source,783362.298622991,9.707332937978208,1787643586226.8645,783362.288912139,783362.298619472
UVC_Source,783362.25035,19.25372506957501,1787643586296.0967,783362.300327661,783362.319581386
UVC_Source,783362.336364652,10.24809095542878,1787643586226.8657,783362.326111851,783362.336359942
UVC_Source,783362.28386,17.713194945827127,1787643586298.4092,783362.337692511,783362.355405706
UVC_Source,783362.366424526,9.766406961716712,1787643586226.8643,783362.356653856,783362.366420263
UVC_Source,783362.317371,20.027011982165277,1787643586296.8901,783362.367369902,783362.387396914
UVC_Source,783362.398977338,9.918261086568236,1787643586226.8662,783362.389054508,783362.398972769
UVC_Source,783362.350881,19.24955192953348,1787643586295.338,783362.40010603,783362.419355582
UVC_Source,783362.430586435,9.805436013266444,1787643586226.866,783362.420776133,783362.430581569
UVC_Source,783362.384391,23.886926006525755,1787643586297.9287,783362.431569037,783362.455455963
UVC_Source,783362.467092983,9.820124949328601,1787643586226.8657,783362.457268388,783362.467088513
UVC_Source,783362.417902,19.2343860398978,1787643586296.335,783362.468138588,783362.487372974
UVC_Source,783362.499092245,9.471359895542264,1787643586226.8647,783362.489617255,783362.499088615
UVC_Source,783362.451412,23.519329959526658,1787643586298.8677,783362.499896156,783362.523415486
UVC_Source,783362.53548762,9.618204087018967,1787643586226.8652,783362.525865312,783362.535483516
UVC_Source,783362.484923,18.92609498463571,1787643586297.3289,783362.536461669,783362.555387764
UVC_Source,783362.568288058,10.22082008421421,1787643586226.8657,783362.558062319,783362.568283139
UVC_Source,783362.518433,17.956083989702165,1787643586295.8147,783362.56942847,783362.587384554
UVC_Source,783362.599537174,9.883341030217707,1787643586226.8655,783362.589649244,783362.599532585
UVC_Source,783362.551943,22.67011592630297,1787643586298.3079,783362.600717706,783362.623387822
UVC_Source,783362.635128345,9.871182963252068,1787643586226.8655,783362.625253173,783362.635124356
UVC_Source,783362.585454,19.241458969190717,1787643586296.801,783362.636148153,783362.655389612
UVC_Source,783362.666967677,9.914117050357163,1787643586226.8647,783362.657049735,783362.666963852
UVC_Source,783362.618964,19.46869504172355,1787643586295.3,783362.667930999,783362.687399694
UVC_Source,783362.699434761,9.606321924366057,1787643586226.864,783362.689824842,783362.699431164
UVC_Source,783362.652475,22.965005016885698,1787643586297.7964,783362.700442091,783362.723407096
UVC_Source,783362.735470319,9.855390060693026,1787643586226.8652,783362.725610334,783362.735465724
UVC_Source,783362.685985,18.78336607478559,1787643586296.2854,783362.736623087,783362.755406453
UVC_Source,783362.767217024,9.858911973424256,1787643586226.8662,783362.757353301,783362.767212213
UVC_Source,783362.719495,22.97786995768547,1787643586298.7336,783362.768387767,783362.791365637
UVC_Source,783362.803196121,9.623802965506911,1787643586226.865,783362.793568372,783362.803192175
UVC_Source,783362.753006,19.024700042791665,1787643586297.3171,783362.804433765,783362.823458465
UVC_Source,783362.835360072,9.516697027720511,1787643586226.8647,783362.825839387,783362.835356084
UVC_Source,783362.786516,19.316548015922308,1787643586296.0483,783362.836382779,783362.855699327
UVC_Source,783362.868070584,9.870761074125767,1787643586226.866,783362.858194724,783362.868065485
UVC_Source,783362.820027,21.758596994914114,1787643586298.4458,783362.869848889,783362.891607486
UVC_Source,783362.907029679,10.619792970828712,1787643586226.8652,783362.896405312,783362.907025105
UVC_Source,783362.853537,15.37216897122562,1787643586296.9812,783362.908282149,783362.923654318
UVC_Source,783362.936108701,9.949931991286576,1787643586226.8662,783362.92615374,783362.936103672
UVC_Source,783362.887047,17.878187936730683,1787643586295.5173,783362.937821086,783362.955699274
UVC_Source,783362.967669641,9.797915001399815,1787643586226.8665,783362.957867104,783362.967665019
UVC_Source,783362.920558,22.39016501698643,1787643586297.985,783362.969288017,783362.991678182
UVC_Source,783363.003958054,9.78641293477267,1787643586226.8662,783362.994166821,783363.003953234
UVC_Source,783362.954068,18.246317980811,1787643586296.3726,783363.005331455,783363.023577773
UVC_Source,783363.035326108,9.767360985279083,1787643586226.8655,783363.025553865,783363.035321226
UVC_Source,783362.987579,23.13639293424785,1787643586298.8577,783363.036437873,783363.059574266
UVC_Source,783363.070842717,9.724543895572424,1787643586226.8647,783363.061114644,783363.070839188
UVC_Source,783363.021089,19.80571704916656,1787643586297.3665,783363.071785855,783363.091591572
UVC_Source,783363.102853346,9.519202052615583,1787643586226.8647,783363.093329832,783363.102849034
UVC_Source,783363.054599,19.616774981841445,1787643586295.8103,783363.103929134,783363.123545909
UVC_Source,783363.134516568,9.624464088119566,1787643586226.865,783363.124887963,783363.134512427
UVC_Source,783363.08811,23.89230695553124,1787643586298.3306,783363.135684311,783363.159576618
UVC_Source,783363.170480131,9.645291953347623,1787643586226.8647,783363.160831401,783363.170476693
UVC_Source,783363.12162,19.992846995592117,1787643586296.8372,783363.171599937,783363.191592784
UVC_Source,783363.201665272,9.11548302974552,1787643586226.8606,783363.192548741,783363.201664224
UVC_Source,783363.155131,21.546971052885056,1787643586295.2683,783363.201989641,783363.223536612
UVC_Source,783363.232835756,8.535050903446972,1787643586226.8604,783363.22429965,783363.232834701
UVC_Source,783363.188641,26.41678403597325,1787643586297.755,783363.233115308,783363.259532092
UVC_Source,783363.271670027,9.88029595464468,1787643586226.8657,783363.261785301,783363.271665597
UVC_Source,783363.222151,18.721045926213264,1787643586296.2275,783363.272794625,783363.291515671
UVC_Source,783363.302834484,10.140881990082562,1787643586226.8667,783363.292688159,783363.302829041
UVC_Source,783363.255662,23.347095935605466,1787643586298.8452,783363.304296056,783363.327643152
UVC_Source,783363.338600501,9.541893028654158,1787643586226.8652,783363.329054892,783363.338596785
UVC_Source,783363.289172,19.90302896592766,1787643586297.1833,783363.339588086,783363.359491115
UVC_Source,783363.370039122,9.768760995939374,1787643586226.8657,783363.360265523,783363.370034284
UVC_Source,783363.322683,20.20321902818978,1787643586295.6384,783363.371255098,783363.391458317
UVC_Source,783363.402261287,10.078437975607812,1787643586226.8657,783363.392179118,783363.402257556
UVC_Source,783363.356193,24.297819938510656,1787643586298.2327,783363.403264155,783363.427561975
UVC_Source,783363.438779741,10.359200998209417,1787643586226.866,783363.428415764,783363.438774965
UVC_Source,783363.389703,19.283708999864757,1787643586296.5881,783363.440144688,783363.459428397
UVC_Source,783363.469806433,9.891374967992306,1787643586226.866,783363.45990963,783363.469801005
UVC_Source,783363.423214,20.27715602889657,1787643586295.1355,783363.471208363,783363.491485519
UVC_Source,783363.501898384,9.86820796970278,1787643586226.8662,783363.492024738,783363.501892946
UVC_Source,783363.456724,24.25707399379462,1787643586297.604,783363.50320688,783363.527463954
UVC_Source,783363.537732147,9.661862044595182,1787643586226.8655,783363.528065974,783363.537727836
UVC_Source,783363.490235,20.52154205739498,1787643586296.0664,783363.538915757,783363.559437299
UVC_Source,783363.572693569,9.546389919705689,1787643586226.8608,783363.563145849,783363.572692239
UVC_Source,783363.523745,22.212889045476913,1787643586298.678,783363.573345014,783363.595557903
UVC_Source,783363.608062133,9.893005946651101,1787643586226.8667,783363.598163923,783363.608056929
UVC_Source,783363.557255,18.001838005147874,1787643586297.0986,783363.609487617,783363.627489455
UVC_Source,783363.639514135,9.558291989378631,1787643586226.865,783363.629951323,783363.639509615
UVC_Source,783363.590766,18.833874026313424,1787643586295.5654,783363.640633178,783363.659467052
UVC_Source,783363.671855097,10.392989031970501,1787643586226.8638,783363.661458633,783363.671851622
UVC_Source,783363.624276,22.502903011627495,1787643586298.0164,783363.672926379,783363.695429282
UVC_Source,783363.707398987,9.5477479044348,1787643586226.8645,783363.697847309,783363.707395057
UVC_Source,783363.657787,18.771091010421515,1787643586296.4858,783363.708638743,783363.727409834
UVC_Source,783363.739278715,9.623431018553674,1787643586226.8645,783363.729651161,783363.739274592
UVC_Source,783363.691297,19.12570500280708,1787643586294.9868,783363.740294918,783363.759420623
UVC_Source,783363.771641778,10.203585959970951,1787643586226.8662,783363.761433118,783363.771636704
UVC_Source,783363.724807,22.383642964996397,1787643586297.4585,783363.773019219,783363.795402862
UVC_Source,783363.807470757,9.91866399999708,1787643586226.8657,783363.797547244,783363.807465908
UVC_Source,783363.758318,18.684549955651164,1787643586296.0688,783363.808838414,783363.827522964
UVC_Source,783363.839628856,9.685575030744076,1787643586226.8652,783363.829938668,783363.839624243
UVC_Source,783363.791828,22.411265992559493,1787643586298.4675,783363.841021157,783363.863432423
UVC_Source,783363.875296145,9.815461002290249,1787643586226.865,783363.865476234,783363.875291695
UVC_Source,783363.825339,19.041594001464546,1787643586296.9658,783363.8763994,783363.895440994
UVC_Source,783363.907030078,9.23955102916807,1787643586226.8633,783363.897787694,783363.907027245
UVC_Source,783363.858849,19.54583404585719,1787643586295.4194,783363.907859253,783363.927405087
UVC_Source,783363.93886798,9.511478943750262,1787643586226.8647,783363.929352447,783363.938863926
UVC_Source,783363.892359,23.399794939905405,1787643586297.993,783363.94008772,783363.963487515
UVC_Source,783363.975645235,9.627504972741008,1787643586226.8647,783363.966013853,783363.975641358
UVC_Source,783363.92587,18.420422915369272,1787643586296.4363,783363.977021935,783363.995442358
UVC_Source,783364.005716749,9.247235022485256,1787643586226.8638,783363.996465378,783364.005712613
UVC_Source,783363.95938,24.868919979780912,1787643586298.916,783364.00656133,783364.03143025
UVC_Source,783364.04214157,9.680140996351838,1787643586226.872,783364.032457218,783364.042137359
UVC_Source,783363.992891,20.298046059906483,1787643586297.399,783364.043126748,783364.063424794
UVC_Source,783364.074025699,9.614949929527938,1787643586226.865,783364.06440685,783364.0740218
UVC_Source,783364.026401,20.431197015568614,1787643586295.9683,783364.075073736,783364.095504933
UVC_Source,783364.106211679,9.517378988675773,1787643586226.8643,783364.096690512,783364.106207891
UVC_Source,783364.059911,24.40194203518331,1787643586298.4458,783364.107088776,783364.131490718
UVC_Source,783364.142159531,9.60251095239073,1787643586226.8647,783364.132552988,783364.142155499
UVC_Source,783364.093422,20.244145998731256,1787643586296.931,783364.143244717,783364.163488863
UVC_Source,783364.174427838,9.57163400016725,1787643586226.8706,783364.164852539,783364.174424173
UVC_Source,783364.126932,20.225604064762592,1787643586295.4778,783364.175319747,783364.195545351
UVC_Source,783364.206582229,9.439914021641016,1787643586226.8643,783364.197138367,783364.206578281
UVC_Source,783364.160443,23.86418799869716,1787643586297.8655,783364.207579903,783364.231444091
UVC_Source,783364.242973743,9.755422011949122,1787643586226.8652,783364.233213897,783364.242969319
UVC_Source,783364.193953,19.42822802811861,1787643586296.335,783364.243996782,783364.26342501
UVC_Source,783364.273824017,9.564560023136437,1787643586226.8647,783364.264255409,783364.273819969
UVC_Source,783364.227463,24.215187993831933,1787643586298.983,783364.275365675,783364.299580863
UVC_Source,783364.312354485,11.335988994687796,1787643586226.8652,783364.301013947,783364.312349936
UVC_Source,783364.260974,17.98478199634701,1787643586297.3628,783364.31348823,783364.331473012
UVC_Source,783364.341930026,9.766846080310643,1787643586226.8655,783364.332158797,783364.341925643
UVC_Source,783364.294484,20.45468403957784,1787643586295.8772,783364.343042401,783364.363497085
UVC_Source,783364.374098307,9.710636921226978,1787643586226.8665,783364.364382519,783364.374093156
UVC_Source,783364.327995,24.11203202791512,1787643586298.4019,783364.37542036,783364.399532392
UVC_Source,783364.408392095,7.960177026689053,1787643586226.8604,783364.40043092,783364.408391097
UVC_Source,783364.361505,22.667068988084793,1787643586296.8596,783364.408833128,783364.431500197
UVC_Source,783364.441777815,9.692047024145722,1787643586226.8665,783364.432081543,783364.44177359
UVC_Source,783364.395015,20.305918995290995,1787643586295.3787,783364.443223164,783364.463529083
UVC_Source,783364.473690956,9.597363066859543,1787643586226.8647,783364.464089811,783364.473687174
UVC_Source,783364.428526,24.213486933149397,1787643586297.9502,783364.475397433,783364.49961092
UVC_Source,783364.512761105,8.540682960301638,1787643586226.8606,783364.504219425,783364.512760108
UVC_Source,783364.462036,18.438091035932302,1787643586296.2998,783364.513034266,783364.531472357
UVC_Source,783364.54299537,9.6594940405339,1787643586226.8777,783364.533331828,783364.542991322
UVC_Source,783364.495547,23.290951969102025,1787643586298.8167,783364.544202832,783364.567493784
UVC_Source,783364.579031904,9.66113107278943,1787643586226.8647,783364.569366611,783364.579027742
UVC_Source,783364.529057,19.077562959864736,1787643586297.4587,783364.580573139,783364.599650702
UVC_Source,783364.611734725,9.69872495625168,1787643586226.8645,783364.602032187,783364.611730912
UVC_Source,783364.562567,18.723414978012443,1787643586295.7551,783364.612735866,783364.631459281
UVC_Source,783364.642190592,9.640581905841827,1787643586226.8647,783364.632546324,783364.642186906
UVC_Source,783364.596078,24.366611964069307,1787643586298.2473,783364.643095073,783364.667461685
UVC_Source,783364.672869874,3.332007094286382,1787643586226.8604,783364.669536855,783364.672868862
UVC_Source,783364.629588,26.562541956081986,1787643586296.9595,783364.673120036,783364.699682578
UVC_Source,783364.711511637,9.683248004876077,1787643586226.8657,783364.701823467,783364.711506715
UVC_Source,783364.663099,18.782238010317087,1787643586295.246,783364.712699444,783364.731481682
UVC_Source,783364.742858139,9.611175046302378,1787643586226.865,783364.733242826,783364.742854001
UVC_Source,783364.696609,23.488448932766914,1787643586297.7346,783364.743990986,783364.767479435
UVC_Source,783364.777543163,9.493277058936656,1787643586226.865,783364.768046106,783364.777539383
UVC_Source,783364.730119,20.781839033588767,1787643586296.2366,783364.778709791,783364.79949163
UVC_Source,783364.814350759,11.32461300585419,1787643586226.8665,783364.803021319,783364.814345932
UVC_Source,783364.76363,19.786724937148392,1787643586298.8877,783364.815865786,783364.835652511
UVC_Source,783364.848648442,9.84199100639671,1787643586226.8662,783364.838801734,783364.848643725
UVC_Source,783364.79714,17.41070009302348,1787643586297.2402,783364.850105073,783364.867515773
UVC_Source,783364.879288352,9.796016965992749,1787643586226.8655,783364.869488157,783364.879284174
UVC_Source,783364.830651,18.759523052722216,1787643586295.698,783364.880724818,783364.899484341
UVC_Source,783364.912147323,9.845493012107909,1787643586226.8657,783364.902296945,783364.912142438
UVC_Source,783364.864161,21.739288000389934,1787643586298.177,783364.913734573,783364.935473861
UVC_Source,783364.94709627,9.717387962155044,1787643586226.8647,783364.937374803,783364.947092191
UVC_Source,783364.897671,18.770179944112897,1787643586296.7134,783364.948750142,783364.967520322
UVC_Source,783364.978682745,9.655187954194844,1787643586226.8647,783364.969023832,783364.97867902
UVC_Source,783364.931182,19.289014977402985,1787643586295.1665,783364.98019448,783364.999483495
UVC_Source,783365.010232017,9.642723016440868,1787643586226.8643,783365.000585261,783365.010227984
UVC_Source,783364.964692,24.1149440407753,1787643586297.6758,783365.011390093,783365.035505037
UVC_Source,783365.046879852,9.596487041562796,1787643586226.8647,783365.037279165,783365.046875652
UVC_Source,783364.998203,19.017295097000897,1787643586296.347,783365.048667613,783365.067684908
UVC_Source,783365.080427179,9.62597003672272,1787643586226.8655,783365.070796725,783365.080422695
UVC_Source,783365.031713,21.533007035031915,1787643586298.641,783365.081957728,783365.103490735
UVC_Source,783365.114522451,9.66331409290433,1787643586226.865,783365.104854869,783365.114518183
UVC_Source,783365.065223,18.98785401135683,1787643586297.1235,783365.116495843,783365.135483697
UVC_Source,783365.146392961,9.91262390743941,1787643586226.8655,783365.136475002,783365.146387626
UVC_Source,783365.098734,19.133587018586695,1787643586295.6033,783365.148340089,783365.167473676
UVC_Source,783365.173265401,4.163592006079853,1787643586226.8608,783365.169100508,783365.1732641
UVC_Source,783365.132244,29.79550091549754,1787643586298.2605,783365.173844055,783365.203639556
UVC_Source,783365.215327157,9.754221071489155,1787643586226.8662,783365.205568505,783365.215322726
UVC_Source,783365.165755,18.131237011402845,1787643586296.7415,783365.217500133,783365.23563137
UVC_Source,783365.246407949,9.802420041523874,1787643586226.8645,783365.236601235,783365.246403655
UVC_Source,783365.199265,19.030821975320578,1787643586295.1755,783365.248545289,783365.267576111
UVC_Source,783365.277941063,9.75107797421515,1787643586226.8657,783365.268184982,783365.27793606
UVC_Source,783365.232775,24.186518974602222,1787643586297.764,783365.279487404,783365.303673923
UVC_Source,783365.314907869,10.245886049233377,1787643586226.8662,783365.304656424,783365.31490231
UVC_Source,783365.266286,19.418474985286593,1787643586296.0562,783365.316060186,783365.335478661
UVC_Source,783365.346120639,9.812270058318973,1787643586226.8657,783365.336303668,783365.346115938
UVC_Source,783365.299796,24.184706970117986,1787643586298.6072,783365.347354674,783365.371539381
UVC_Source,783365.381862535,9.756442974321544,1787643586226.865,783365.37210179,783365.381858233
UVC_Source,783365.333307,20.562899997457862,1787643586297.079,783365.382959413,783365.403522313
UVC_Source,783365.415145918,10.668145027011633,1787643586226.8657,783365.404473466,783365.415141611
UVC_Source,783365.366817,19.187452970072627,1787643586295.5205,783365.416287816,783365.435475269
UVC_Source,783365.44635584,9.76583396550268,1787643586226.8657,783365.4365858,783365.446351634
UVC_Source,783365.400327,24.08440108411014,1787643586298.0513,783365.447430137,783365.471514538
UVC_Source,783365.482464054,9.709152043797076,1787643586226.8652,783365.472750532,783365.482459684
UVC_Source,783365.433838,19.743554992601275,1787643586296.5107,783365.4837415,783365.503485055
UVC_Source,783365.514271198,9.52966301701963,1787643586226.8645,783365.504737809,783365.514267472
UVC_Source,783365.467348,24.096516077406704,1787643586298.9966,783365.515383723,783365.539480239
UVC_Source,783365.550624943,9.593143942765892,1787643586226.865,783365.541027643,783365.550620787
UVC_Source,783365.500859,19.83284601010382,1787643586297.4783,783365.551641217,783365.571474063
UVC_Source,783365.581980495,8.547786972485483,1787643586226.8604,783365.573431878,783365.581979665
UVC_Source,783365.534369,21.185440942645073,1787643586295.9778,783365.582298569,783365.60348401
UVC_Source,783365.615216936,9.799377992749214,1787643586226.8657,783365.605413149,783365.615212527
UVC_Source,783365.567879,22.867594962008297,1787643586298.4714,783365.616620496,783365.639488091
UVC_Source,783365.650520246,9.689957019872963,1787643586226.864,783365.640826945,783365.650516902
UVC_Source,783365.60139,20.12712403666228,1787643586297.026,783365.651424823,783365.671551947
UVC_Source,783365.682212956,9.613108937628567,1787643586226.8645,783365.672595873,783365.682208982
UVC_Source,783365.6349,20.232558017596602,1787643586295.4563,783365.683261063,783365.703493621
UVC_Source,783365.713601854,9.627916035242379,1787643586226.865,783365.703969985,783365.713597901
UVC_Source,783365.668411,24.880214012227952,1787643586297.9968,783365.714664046,783365.73954426
UVC_Source,783365.750063525,9.746661991812289,1787643586226.8647,783365.740312593,783365.750059255
UVC_Source,783365.701921,20.392608013935387,1787643586296.503,783365.751167053,783365.771559661
UVC_Source,783365.782107398,9.67210903763771,1787643586226.865,783365.772431078,783365.782103187
UVC_Source,783365.735431,24.34833999723196,1787643586299.0154,783365.783233717,783365.807582057
UVC_Source,783365.817787831,9.621383040212095,1787643586226.8655,783365.808161797,783365.81778318
UVC_Source,783365.768942,20.671449950896204,1787643586297.5076,783365.818914002,783365.839585452
UVC_Source,783365.849888425,9.652744047343731,1787643586226.865,783365.840231637,783365.849884381
UVC_Source,783365.802452,20.7354569574818,1787643586295.9912,783365.850843781,783365.871579238
UVC_Source,783365.881752082,9.584532934240997,1787643586226.865,783365.872163978,783365.881748511
UVC_Source,783365.835963,24.75432096980512,1787643586298.484,783365.882827836,783365.907582157
UVC_Source,783365.918117837,9.681668016128242,1787643586226.8652,783365.908432454,783365.918114122
UVC_Source,783365.869473,20.192777970805764,1787643586296.9465,783365.919362397,783365.939555175
UVC_Source,783365.949943528,9.824266075156629,1787643586226.8657,783365.940114107,783365.949938373
UVC_Source,783365.902983,20.4574289964512,1787643586295.4207,783365.951082476,783365.971539905
UVC_Source,783365.981855525,9.781649918295443,1787643586226.865,783365.972069398,783365.981851048
UVC_Source,783365.936494,24.588688975200057,1787643586297.8767,783365.982918916,783366.007507605
UVC_Source,783366.018780667,9.70424700062722,1787643586226.8655,783366.009072304,783366.018776551
UVC_Source,783365.970004,19.623463973402977,1787643586296.3647,783366.019881902,783366.039505366
UVC_Source,783366.050019948,9.679035050794482,1787643586226.8652,783366.040336731,783366.050015766
UVC_Source,783366.003515,24.571697926148772,1787643586298.856,783366.050935838,783366.075507536
UVC_Source,783366.08634688,9.65678202919662,1787643586226.865,783366.076686266,783366.086343048
UVC_Source,783366.037025,19.960263976827264,1787643586297.3696,783366.087570879,783366.107531143
UVC_Source,783366.117914704,9.756556013599038,1787643586226.8657,783366.108153606,783366.117910162
UVC_Source,783366.070535,20.10666998103261,1787643586295.9004,783366.11946442,783366.13957109
UVC_Source,783366.149960256,9.805837995372713,1787643586226.8652,783366.140150112,783366.14995595
UVC_Source,783366.104046,24.64512293227017,1787643586298.3894,783366.15092643,783366.175571553
UVC_Source,783366.185884163,9.704139083623886,1787643586226.8655,783366.17617533,783366.185879469
UVC_Source,783366.137556,20.456978934817016,1787643586296.8672,783366.187102018,783366.207558997
UVC_Source,783366.217854503,9.707091958262026,1787643586226.865,783366.208143353,783366.217850445
UVC_Source,783366.171067,20.580545999109745,1787643586295.3691,783366.218991346,783366.239571892
UVC_Source,783366.249994828,9.625722886994481,1787643586226.8774,783366.240364831,783366.249990554
UVC_Source,783366.204577,24.185876012779772,1787643586297.987,783366.251512642,783366.275698518
UVC_Source,783366.284946679,8.44346301164478,1787643586226.8604,783366.276502192,783366.284945655
UVC_Source,783366.238087,22.167940973304212,1787643586296.5322,783366.285585818,783366.307753759
UVC_Source,783366.318620353,9.830784983932972,1787643586226.8645,783366.308784662,783366.318615447
UVC_Source,783366.271598,23.5409929882735,1787643586298.8306,783366.320024586,783366.343565579
UVC_Source,783366.353875355,9.703407995402813,1787643586226.8662,783366.344167052,783366.35387046
UVC_Source,783366.305108,20.552950096316636,1787643586297.3716,783366.355062209,783366.375615159
UVC_Source,783366.385849161,9.61272802669555,1787643586226.8655,783366.376232127,783366.385844855
UVC_Source,783366.338619,20.337437046691775,1787643586295.8271,783366.387244056,783366.407581493
UVC_Source,783366.418682252,10.214980109594762,1787643586226.8662,783366.408462163,783366.418677143
UVC_Source,783366.372129,23.575953906401992,1787643586298.294,783366.419983727,783366.443559681
UVC_Source,783366.453738702,9.688602993264794,1787643586226.8657,783366.444045836,783366.453734439
UVC_Source,783366.405639,20.601170021109283,1787643586296.782,783366.454956102,783366.475557272
UVC_Source,783366.484116411,8.024247945286334,1787643586226.8606,783366.476091269,783366.484115517
UVC_Source,783366.43915,23.10497802682221,1787643586295.246,783366.484427721,783366.507532699
UVC_Source,783366.517701197,9.664390934631228,1787643586226.865,783366.508032802,783366.517697193
UVC_Source,783366.47266,24.70186399295926,1787643586297.759,783366.518853214,783366.543555078
UVC_Source,783366.553723926,9.672240004874766,1787643586226.8655,783366.544047655,783366.553719895
UVC_Source,783366.506171,20.50921495538205,1787643586296.2224,783366.555020826,783366.575530041
UVC_Source,783366.585793955,9.543591062538326,1787643586226.8647,783366.576246336,783366.585789927
UVC_Source,783366.539681,24.698112974874675,1787643586298.7183,783366.58683661,783366.611534723
UVC_Source,783366.621618963,9.575279080308974,1787643586226.8643,783366.612033192,783366.621608471
UVC_Source,783366.573191,20.767388981767,1787643586297.191,783366.622751491,783366.64351888
UVC_Source,783366.65365604,9.669883060269058,1787643586226.8662,783366.643982017,783366.6536519
UVC_Source,783366.606702,20.74997394811362,1787643586295.7139,783366.654802066,783366.67555204
UVC_Source,783366.685711645,9.614947950467467,1787643586226.8647,783366.676092598,783366.685707546
UVC_Source,783366.640212,24.886662024073303,1787643586298.1953,783366.686657713,783366.711544375
UVC_Source,783366.721755507,9.695892920717597,1787643586226.8655,783366.71205522,783366.721751113
UVC_Source,783366.673723,20.774533040821552,1787643586296.714,783366.722798439,783366.743572972
UVC_Source,783366.753854119,9.535199031233788,1787643586226.865,783366.744314873,783366.753850072
UVC_Source,783366.707233,20.849904976785183,1787643586295.1865,783366.754706345,783366.77555625
UVC_Source,783366.785518875,9.405956021510065,1787643586226.864,783366.776109086,783366.785515042
UVC_Source,783366.740743,25.30313399620354,1787643586297.7341,783366.786310694,783366.811613828
UVC_Source,783366.821719571,9.623918100260198,1787643586226.8647,783366.812091642,783366.82171556
UVC_Source,783366.774254,20.91152500361204,1787643586296.1575,783366.822637226,783366.843548751
UVC_Source,783366.853649986,9.62205498944968,1787643586226.8645,783366.844023872,783366.853645927
UVC_Source,783366.807764,24.69195204321295,1787643586298.6497,783366.854857806,783366.879549758
UVC_Source,783366.890762581,10.188568034209311,1787643586226.866,783366.880569028,783366.890757596
UVC_Source,783366.841275,20.32565895933658,1787643586297.165,783366.891250895,783366.911576554
UVC_Source,783366.92202002,9.704945958219469,1787643586226.8655,783366.912311023,783366.922015969
UVC_Source,783366.874785,20.363462041132152,1787643586295.633,783366.923191136,783366.943554598
UVC_Source,783366.953847814,9.6704859752208,1787643586226.8647,783366.94417317,783366.953843656
UVC_Source,783366.908295,24.19217803981155,1787643586298.1626,783366.955402185,783366.979594363
UVC_Source,783366.988076927,7.970458944328129,1787643586226.86,783366.980105547,783366.988076006
UVC_Source,783366.941806,23.25163991190493,1787643586296.6194,783366.988310807,783367.011562447
UVC_Source,783367.021637263,9.58746497053653,1787643586226.865,783367.012046094,783367.021633559
UVC_Source,783366.975316,20.697541069239378,1787643586295.1772,783367.022931419,783367.04362896
UVC_Source,783367.053817222,9.602998965419829,1787643586226.8652,783367.044210204,783367.053813203
UVC_Source,783367.008827,24.41520697902888,1787643586297.5974,783367.055144879,783367.079560086
UVC_Source,783367.089970921,9.663998032920063,1787643586226.8657,783367.080302933,783367.089966931
UVC_Source,783367.042337,20.537609001621604,1787643586296.1018,783367.091037589,783367.111575198
UVC_Source,783367.121741593,9.6153310732916,1787643586226.8655,783367.112121815,783367.121737146
UVC_Source,783367.075847,24.811392067931592,1787643586298.649,783367.122819898,783367.14763129
